sample_id,lot_id,tool_id,sequence,pr_tone,retained_pattern_source,nominal_cd_nm,exposure_dose_mj_cm2,normalized_dose_pct,focus_um,coat_thickness_nm,softbake_temp_c,peb_temp_c,develop_time_s,developer_concentration_pct,field_x,field_y,resist_line_cd_nm,cdu_3sigma_nm,ler_nm,scum_probability,pattern_collapse_probability,defect_probability,spec_pass
S00201,L0010,T03,201,POSITIVE,UNEXPOSED,50.0,97.574477,97.574477,0.0155,81.599813,99.742281,107.535502,44.788082,2.41507,0.514523,0.004329,52.714869,2.898838,1.774879,0.193912,0.0,0.057495,PASS
S00374,L0018,T01,374,POSITIVE,UNEXPOSED,50.0,106.790162,106.790162,0.083624,80.583425,96.058428,108.939835,38.372685,2.414543,0.810305,-0.280763,45.964572,3.916501,1.439111,0.073806,0.012051,0.081459,FAIL
S00047,L0002,T01,47,NEGATIVE,EXPOSED,50.0,79.331147,101.706598,0.008315,99.210769,94.051534,105.675793,35.206219,2.413612,-0.139677,-0.54036,49.202393,1.958444,1.297904,0.028965,0.0,0.01312,PASS
S00113,L0005,T01,113,NEGATIVE,EXPOSED,50.0,79.319465,101.691621,0.060147,103.165478,96.357739,103.761166,56.795907,2.3715,0.675502,-0.157296,50.751794,3.053402,1.24504,0.036484,0.04455,0.036044,PASS
S00035,L0001,T01,35,NEGATIVE,EXPOSED,50.0,78.705487,100.90447,0.042356,103.83492,95.448906,105.26089,51.558729,2.326967,-0.546845,0.858707,35.974789,2.991871,1.255684,0.055342,0.013378,0.033638,PASS
S00708,L0035,T01,708,NEGATIVE,EXPOSED,50.0,79.358873,101.742144,-0.044111,94.737905,95.628103,106.068525,53.740183,2.356944,0.969299,-0.500053,50.867581,3.239223,1.38525,0.007535,0.016408,0.039066,FAIL
S00152,L0007,T01,152,NEGATIVE,EXPOSED,50.0,82.642665,105.952135,-0.040193,101.920481,103.790846,103.811588,52.328733,2.481009,0.01309,-0.717269,51.199972,3.261059,1.468386,0.029025,0.047381,0.047391,FAIL
S00136,L0006,T02,136,POSITIVE,UNEXPOSED,50.0,112.864678,112.864678,0.11502,93.490062,101.326427,112.709,48.770261,2.464293,-0.107565,0.019118,46.68587,4.168204,1.925011,0.034727,0.017849,0.115433,FAIL
S00505,L0025,T01,505,NEGATIVE,EXPOSED,50.0,77.258522,99.049387,-0.047502,105.526943,100.368717,102.571963,54.471471,2.414779,-0.576114,0.541673,50.287198,3.569037,1.660397,0.06154,0.047166,0.072907,FAIL
S00556,L0027,T01,556,NEGATIVE,EXPOSED,50.0,78.008022,100.010285,-0.063882,92.696924,94.944686,108.648545,53.963902,2.369027,0.999258,-0.244784,48.033629,3.407959,1.862043,0.037386,0.030076,0.06421,FAIL
S00024,L0001,T03,24,POSITIVE,UNEXPOSED,50.0,96.032239,96.032239,0.053377,88.933483,97.249478,104.761184,43.193558,2.32898,0.483973,-0.708444,54.687553,2.867223,2.611094,0.367826,0.00762,0.13496,FAIL
S00161,L0008,T03,161,NEGATIVE,EXPOSED,50.0,73.643255,94.414429,0.079356,110.043948,97.885526,105.1836,48.590868,2.374468,-0.586379,-0.03795,51.775701,3.072966,1.449066,0.182516,0.023814,0.057302,PASS
S00032,L0001,T01,32,POSITIVE,UNEXPOSED,50.0,106.265195,106.265195,0.021989,94.251023,97.044983,112.039799,50.550982,2.303494,-0.962871,0.93039,48.505928,3.318942,1.438286,0.038469,0.025956,0.047641,FAIL
S00109,L0005,T01,109,POSITIVE,UNEXPOSED,50.0,92.92863,92.92863,0.02292,107.888374,97.030973,105.191566,40.56584,2.360183,-0.900436,-0.460755,52.972929,2.690336,2.265729,0.730697,0.0046,0.233329,FAIL
S00270,L0013,T01,270,POSITIVE,UNEXPOSED,50.0,104.683356,104.683356,0.085317,117.441298,94.353144,110.541068,59.461551,2.37621,0.889001,-0.292344,49.404187,3.548958,1.228216,0.021047,0.123667,0.061817,FAIL
S00519,L0025,T03,519,POSITIVE,UNEXPOSED,50.0,111.29794,111.29794,-0.134051,111.991166,95.762301,108.264245,48.423597,2.438787,0.127196,-0.409254,51.361056,4.063038,1.738443,0.00644,0.02279,0.091516,FAIL
S00186,L0009,T01,186,NEGATIVE,EXPOSED,50.0,69.064839,88.544665,-0.001208,101.937523,95.146899,102.883786,50.841747,2.371966,0.984013,-0.92779,47.339193,2.890214,1.817703,0.369001,0.011779,0.094411,FAIL
S00611,L0030,T02,611,POSITIVE,UNEXPOSED,50.0,105.776952,105.776952,-0.041295,96.053251,95.480601,109.037993,46.998266,2.363267,-0.253915,-0.303661,48.274347,2.156888,1.28209,0.051252,0.039845,0.018015,PASS
S00085,L0004,T02,85,NEGATIVE,EXPOSED,50.0,70.815348,90.788907,0.018237,114.670815,94.068769,110.177661,42.713218,2.408528,0.315776,-0.277099,49.467568,1.543337,2.647681,0.219871,0.025359,0.03446,PASS
S00476,L0023,T03,476,POSITIVE,UNEXPOSED,50.0,103.88909,103.88909,-0.067063,99.698694,98.218508,110.795525,51.302948,2.46381,0.559413,0.593977,51.447912,3.346128,1.425113,0.061649,0.027781,0.051666,FAIL
S00390,L0019,T01,390,POSITIVE,UNEXPOSED,50.0,101.152215,101.152215,-0.076697,104.041771,96.663378,108.401278,51.679725,2.324253,-0.709096,-0.369937,50.607868,3.39717,1.0563,0.201874,0.038073,0.065927,FAIL
S00018,L0000,T02,18,POSITIVE,UNEXPOSED,50.0,102.158096,102.158096,-0.004686,120.809263,100.307843,107.764154,31.853854,2.428288,0.222468,0.858647,51.099552,2.53224,1.563483,0.752496,0.007917,0.162343,FAIL
S00392,L0019,T01,392,NEGATIVE,EXPOSED,50.0,78.655317,100.84015,-0.006063,101.946011,99.477151,109.593348,53.663317,2.380648,-0.670829,0.744115,50.413789,2.424543,2.073192,0.003729,0.025397,0.029172,PASS
S00685,L0034,T01,685,POSITIVE,UNEXPOSED,50.0,113.30901,113.30901,0.094048,81.561363,95.008051,109.490969,61.294436,2.386881,0.600681,0.492379,46.471189,3.871944,1.525617,0.0,0.058534,0.075619,FAIL
S00202,L0010,T02,202,POSITIVE,UNEXPOSED,50.0,94.204547,94.204547,0.032042,103.01307,97.417564,109.447215,38.178574,2.378339,0.247593,0.152906,55.049371,2.368174,1.160721,0.757698,0.011724,0.121554,FAIL
S00694,L0034,T01,694,NEGATIVE,EXPOSED,50.0,80.398681,103.075233,0.051793,106.335291,97.579676,101.73863,56.172023,2.381144,-0.916806,0.680199,51.283875,3.72644,2.14112,0.048305,0.053221,0.10279,FAIL
S00296,L0014,T02,296,POSITIVE,UNEXPOSED,50.0,100.192426,100.192426,0.068195,97.106331,97.615585,108.000488,51.027052,2.447744,0.422469,0.828897,49.75986,3.376158,1.357568,0.068192,0.016066,0.05057,FAIL
S00523,L0026,T01,523,NEGATIVE,EXPOSED,50.0,66.563362,85.337644,-0.045876,81.362714,90.660198,104.829114,58.17863,2.340407,-0.702554,0.794433,42.815402,3.539293,1.950997,0.345541,0.049392,0.166928,FAIL
S00124,L0006,T03,124,POSITIVE,UNEXPOSED,50.0,105.106212,105.106212,0.012676,86.061663,94.22033,111.003928,48.591175,2.333822,0.229744,0.212132,50.209684,2.260108,1.41694,0.017637,0.0,0.01746,PASS
S00073,L0003,T01,73,NEGATIVE,EXPOSED,50.0,65.913516,84.504508,0.083859,84.363173,101.379571,104.080825,52.323262,2.389533,-0.495451,-0.682996,43.869422,3.819883,1.874047,0.429194,0.023333,0.224036,FAIL
S00329,L0016,T01,329,POSITIVE,UNEXPOSED,50.0,100.326149,100.326149,-0.048757,95.580379,102.717381,105.814317,49.60567,2.301812,-0.098836,-0.242368,47.264445,2.443322,2.298243,0.059122,0.049858,0.041132,PASS
S00316,L0015,T01,316,NEGATIVE,EXPOSED,50.0,80.307388,102.95819,-0.025068,108.387895,97.940285,103.453571,55.680632,2.34701,-0.704698,-0.349905,48.863984,2.387959,1.717046,0.063542,0.058424,0.029832,PASS
S00668,L0033,T01,668,POSITIVE,UNEXPOSED,50.0,99.152568,99.152568,-0.030221,83.770367,101.187173,109.901506,50.49984,2.336785,-0.843139,-0.728989,50.069937,3.410344,1.268917,0.063595,0.001752,0.047387,FAIL
S00639,L0031,T01,639,POSITIVE,UNEXPOSED,50.0,92.050548,92.050548,0.106728,105.282863,99.43297,112.65839,48.204743,2.429367,0.503995,0.161323,51.539098,3.612452,1.834622,0.465807,0.024702,0.208439,FAIL
S00546,L0027,T02,546,POSITIVE,UNEXPOSED,50.0,91.952129,91.952129,-0.048182,98.713587,97.859951,111.856576,47.849373,2.339632,-0.827014,-0.186316,53.564821,2.882216,1.778273,0.446327,0.027802,0.115797,FAIL
S00503,L0025,T02,503,POSITIVE,UNEXPOSED,50.0,94.441818,94.441818,-0.035605,99.03219,98.2962,112.745626,47.472313,2.4029,-0.540457,-0.169801,51.957221,2.525273,1.67371,0.340326,0.022776,0.062789,FAIL
S00218,L0010,T01,218,POSITIVE,UNEXPOSED,50.0,93.183816,93.183816,0.071089,117.258507,99.804815,112.630329,51.3602,2.379807,-0.406234,0.302646,50.242014,3.058988,1.685018,0.408596,0.05789,0.123002,FAIL
S00627,L0031,T01,627,POSITIVE,UNEXPOSED,50.0,94.571486,94.571486,-0.025046,100.75223,94.269855,110.130837,60.92339,2.245246,0.567455,-0.929008,48.696439,2.752267,1.353533,0.066125,0.079622,0.035164,PASS
S00065,L0003,T01,65,POSITIVE,UNEXPOSED,50.0,94.461697,94.461697,0.096961,107.30194,97.69946,112.862061,41.846336,2.311662,-0.679098,-0.809676,53.071905,4.133964,1.878834,0.628662,0.026591,0.399862,FAIL
S00310,L0015,T03,310,NEGATIVE,EXPOSED,50.0,76.919469,98.614703,-0.061645,92.09955,94.655744,104.273315,65.232759,2.313042,-0.197024,-0.636774,51.400137,2.986178,1.16559,0.049396,0.046867,0.034053,PASS
S00660,L0033,T01,660,POSITIVE,UNEXPOSED,50.0,100.074162,100.074162,-0.006527,98.043403,102.059283,110.788555,51.444815,2.350327,-0.054796,-0.619192,50.063952,4.180574,1.188689,0.079663,0.024904,0.09217,FAIL
S00565,L0028,T01,565,NEGATIVE,EXPOSED,50.0,77.535025,99.403878,0.148663,82.052319,97.985426,103.095788,60.39599,2.418169,0.280519,-0.929317,49.478124,4.770742,1.517465,0.031775,0.026036,0.149796,FAIL
S00184,L0009,T01,184,NEGATIVE,EXPOSED,50.0,73.670702,94.449618,0.05168,93.449652,103.779693,100.489812,47.670584,2.348843,0.682826,-0.552509,48.71459,3.098366,2.467929,0.1775,0.0,0.091785,PASS
S00230,L0011,T03,230,NEGATIVE,EXPOSED,50.0,74.847043,95.957747,-0.072965,77.519232,94.414824,108.485847,44.352837,2.345748,0.978414,0.587485,50.286946,4.321182,2.007782,0.047155,0.0,0.133463,FAIL
S00023,L0001,T02,23,POSITIVE,UNEXPOSED,50.0,106.874952,106.874952,-0.018809,98.972431,98.432437,108.589134,41.793166,2.423049,0.286713,-0.2427,46.984275,2.078453,1.449668,0.100575,0.012239,0.019767,FAIL
S00658,L0032,T01,658,POSITIVE,UNEXPOSED,50.0,91.031533,91.031533,-0.016732,95.601213,100.346783,113.265102,56.628672,2.339049,-0.611481,-0.780193,49.936503,2.717748,1.802973,0.19391,0.044857,0.056084,PASS
S00292,L0014,T01,292,NEGATIVE,EXPOSED,50.0,78.317217,100.406688,-0.01015,98.807314,99.350344,105.014964,60.353204,2.393277,0.783173,0.191119,50.271258,2.107737,1.411977,0.056716,0.024864,0.018148,PASS
S00466,L0023,T03,466,NEGATIVE,EXPOSED,50.0,85.946905,110.18834,0.064047,102.409787,96.988999,101.195836,60.691216,2.388152,-0.745905,-0.369544,57.269701,3.254395,2.262659,0.024241,0.033497,0.068009,FAIL
S00699,L0034,T03,699,POSITIVE,UNEXPOSED,50.0,97.813435,97.813435,0.083763,105.050577,99.563669,107.332288,45.631742,2.477102,-0.835881,-0.417737,54.942502,3.602938,1.559702,0.314136,0.017697,0.126105,FAIL
S00317,L0015,T02,317,POSITIVE,UNEXPOSED,50.0,105.044144,105.044144,0.13257,108.673752,98.143474,105.220856,41.922426,2.230707,0.734717,-0.494696,50.873165,4.523722,2.253483,0.182082,0.011197,0.239104,FAIL
S00115,L0005,T01,115,POSITIVE,UNEXPOSED,50.0,99.380616,99.380616,0.155098,115.477637,101.177731,115.09078,40.184983,2.23917,-0.928323,-0.777016,52.389378,5.591708,2.018158,0.523272,0.03392,0.653146,FAIL
S00177,L0008,T02,177,POSITIVE,UNEXPOSED,50.0,108.453725,108.453725,0.050017,120.879916,93.470256,112.792113,40.986216,2.38041,0.840738,0.414869,49.99949,3.136751,1.871884,0.146377,0.001871,0.064786,PASS
S00735,L0036,T03,735,POSITIVE,UNEXPOSED,50.0,86.222055,86.222055,-0.065301,100.932752,98.675645,113.883704,44.451425,2.312613,0.436237,-0.194846,57.170615,2.741616,2.196661,0.823424,0.007482,0.285535,FAIL
S00013,L0000,T02,13,POSITIVE,UNEXPOSED,50.0,93.046713,93.046713,0.042893,101.955819,97.946657,108.636023,45.912885,2.391805,0.426498,-0.199214,55.162004,2.603814,1.409685,0.48841,0.029981,0.087151,FAIL
S00477,L0023,T01,477,NEGATIVE,EXPOSED,50.0,78.910848,101.167754,0.14424,98.565781,93.552328,109.501695,56.280958,2.411114,0.720337,0.081688,49.138725,4.497583,2.367743,0.0,0.039763,0.174309,FAIL
S00025,L0001,T02,25,POSITIVE,UNEXPOSED,50.0,93.777011,93.777011,-0.119223,97.24164,96.589543,104.538834,48.939802,2.355709,0.458457,-0.88244,54.076985,4.288384,2.813767,0.313428,0.02248,0.3422,FAIL
S00663,L0033,T01,663,POSITIVE,UNEXPOSED,50.0,91.798357,91.798357,-0.006527,97.563524,98.235653,110.486062,56.271454,2.392055,0.217098,-0.360121,48.084394,1.781834,2.430327,0.150086,0.052444,0.033009,PASS
S00215,L0010,T02,215,NEGATIVE,EXPOSED,50.0,76.17767,97.66368,0.048942,71.353633,94.423888,101.472898,55.02321,2.332834,0.473754,-0.138737,49.672886,3.066171,2.054167,0.078642,0.0,0.056053,PASS
S00352,L0017,T01,352,POSITIVE,UNEXPOSED,50.0,93.010381,93.010381,0.028251,101.17009,96.612237,109.439318,43.872617,2.396244,0.202164,0.096303,51.405154,2.047066,1.787541,0.53778,0.010105,0.074069,FAIL
S00112,L0005,T01,112,POSITIVE,UNEXPOSED,50.0,98.382052,98.382052,0.020001,103.582102,101.687342,112.419451,48.949579,2.408251,0.183316,-0.58185,49.721742,2.063071,1.425196,0.178155,0.020784,0.024322,PASS
S00543,L0027,T01,543,NEGATIVE,EXPOSED,50.0,84.215425,107.968494,-0.033541,111.492692,96.994015,102.94256,53.207577,2.378965,0.63628,0.42744,52.309755,2.21076,1.562043,0.0,0.033685,0.018752,PASS
S00242,L0012,T01,242,NEGATIVE,EXPOSED,50.0,80.997599,103.843076,0.035576,99.396085,98.541049,104.58481,65.047476,2.33735,0.374127,0.281404,50.563238,2.189901,1.339135,0.029666,0.055921,0.018721,PASS
S00609,L0030,T01,609,POSITIVE,UNEXPOSED,50.0,105.083182,105.083182,0.051392,106.326515,96.185557,107.553549,50.433317,2.458423,0.605999,-0.972342,48.603162,2.798133,1.326676,0.03178,0.03391,0.029365,PASS
S00590,L0029,T01,590,NEGATIVE,EXPOSED,50.0,80.395098,103.070639,-0.114972,102.310932,97.217684,105.974994,60.32337,2.303056,0.590654,-0.022998,51.053704,4.118296,1.414693,0.014968,0.065799,0.091541,FAIL
S00578,L0028,T01,578,POSITIVE,UNEXPOSED,50.0,104.340215,104.340215,-0.0324,96.869141,99.662305,113.046598,46.745867,2.446208,0.181133,0.101507,48.096383,2.46442,1.812069,0.061717,0.030063,0.031049,PASS
S00306,L0015,T01,306,NEGATIVE,EXPOSED,50.0,77.367119,99.188614,-0.080452,113.757621,99.59543,106.172982,57.066431,2.398194,0.097877,-0.553116,49.892826,3.01595,1.64638,0.055946,0.058427,0.047056,PASS
S00667,L0033,T03,667,POSITIVE,UNEXPOSED,50.0,97.148612,97.148612,0.103338,124.748012,98.604803,110.739947,43.916604,2.347469,0.89688,-0.71186,56.823264,4.448094,1.199097,0.578641,0.005327,0.33046,FAIL
S00116,L0005,T02,116,NEGATIVE,EXPOSED,50.0,84.290505,108.06475,-0.100756,112.515044,100.006009,108.1297,48.257423,2.413292,0.813344,0.682035,54.27251,3.964172,1.890148,0.009673,0.00299,0.08816,FAIL
S00589,L0029,T01,589,NEGATIVE,EXPOSED,50.0,79.277641,101.638001,-0.050631,85.185021,97.714199,103.278198,55.823833,2.339597,0.741807,0.015976,49.464643,3.363443,1.525914,0.006056,0.0223,0.047016,FAIL
S00187,L0009,T02,187,NEGATIVE,EXPOSED,50.0,84.618367,108.485086,0.00373,89.83818,98.564732,106.731148,65.969787,2.330836,-0.258983,-0.498871,53.85799,2.284125,1.871192,0.010534,0.030494,0.102505,FAIL
S00058,L0002,T01,58,POSITIVE,UNEXPOSED,50.0,101.062311,101.062311,-0.005841,96.687395,94.351084,102.927134,48.26965,2.365853,-0.616529,0.827341,48.787733,2.695782,3.596569,0.133274,0.004814,0.106665,PASS
S00168,L0008,T01,168,POSITIVE,UNEXPOSED,50.0,90.562757,90.562757,0.001486,107.847726,93.266912,108.633594,40.894665,2.325459,-0.570531,0.398283,52.448356,1.760528,1.763803,0.827319,0.028241,0.127154,FAIL
S00120,L0006,T02,120,NEGATIVE,EXPOSED,50.0,76.550867,98.142138,0.032372,100.810637,95.180781,108.28544,49.876068,2.340934,-0.082792,0.3402,49.206617,2.040934,1.629459,0.065484,0.038352,0.020437,PASS
S00355,L0017,T02,355,NEGATIVE,EXPOSED,50.0,85.754748,109.941985,0.038608,117.732572,100.676987,101.553475,57.662531,2.305469,0.335391,-0.997024,54.629357,3.065047,2.088039,0.018178,0.038318,0.053171,FAIL
S00278,L0013,T01,278,POSITIVE,UNEXPOSED,50.0,106.929692,106.929692,0.094284,107.795745,96.234285,109.533681,51.76117,2.331268,-0.699258,-0.935131,49.484487,4.12173,1.206607,0.054125,0.019398,0.082198,FAIL
S00599,L0029,T01,599,POSITIVE,UNEXPOSED,50.0,92.065925,92.065925,-0.038379,97.49456,93.803971,105.819941,38.42742,2.347655,0.786313,-0.158787,55.24547,2.381593,2.313265,0.783865,0.018415,0.224003,FAIL
S00588,L0029,T01,588,POSITIVE,UNEXPOSED,50.0,101.557691,101.557691,0.042646,97.116755,95.47443,113.699211,50.717372,2.311354,-0.33776,-0.488665,48.649819,2.678848,1.894613,0.070536,0.025163,0.039146,PASS
S00221,L0011,T02,221,POSITIVE,UNEXPOSED,50.0,106.19922,106.19922,0.07734,93.588363,98.616601,110.08652,43.456071,2.355759,-0.503611,0.616327,47.827518,3.154797,1.255448,0.059296,0.010372,0.038569,PASS
S00096,L0004,T02,96,POSITIVE,UNEXPOSED,50.0,92.323182,92.323182,-0.005099,99.39478,98.984317,109.044362,54.960164,2.420985,-0.33483,0.960212,52.106818,2.441499,1.50328,0.166938,0.042324,0.035411,PASS
S00787,L0039,T01,787,NEGATIVE,EXPOSED,50.0,78.88871,101.139372,-0.048537,90.635825,100.950094,104.213536,47.901725,2.305585,0.175941,-0.805848,49.981384,2.647575,1.034605,0.049772,0.012957,0.022123,PASS
S00343,L0017,T01,343,POSITIVE,UNEXPOSED,50.0,101.882843,101.882843,0.086675,96.399905,99.770144,108.778374,47.619496,2.468708,0.991712,-0.331241,48.871925,4.146062,1.423931,0.108526,0.040861,0.11238,FAIL
S00496,L0024,T01,496,POSITIVE,UNEXPOSED,50.0,106.016678,106.016678,0.078332,94.803789,99.074168,113.990474,65.206721,2.28921,-0.18743,-0.091766,47.402973,2.740625,2.022341,0.0,0.11798,0.045511,PASS
S00502,L0025,T01,502,POSITIVE,UNEXPOSED,50.0,92.868322,92.868322,-0.143064,88.232607,99.713621,112.050143,51.996918,2.440946,0.167352,-0.58216,51.93206,4.459166,1.574068,0.221061,0.027118,0.191978,FAIL
S00788,L0039,T01,788,NEGATIVE,EXPOSED,50.0,99.456865,103.773125,0.041778,110.966455,96.703186,100.559674,53.262617,2.36574,-0.943698,0.049686,52.054912,2.841117,2.559464,0.044495,0.015018,0.057583,PASS
S00559,L0027,T01,559,POSITIVE,UNEXPOSED,50.0,102.361302,102.361302,-0.122352,74.140463,98.036937,111.917623,54.177769,2.381496,-0.647952,0.381533,47.230624,4.118292,1.30048,0.004708,0.0,0.072359,FAIL
S00222,L0011,T01,222,NEGATIVE,EXPOSED,50.0,72.337368,92.740216,0.082441,94.51913,100.547058,99.792543,56.329033,2.450061,-0.240404,-0.08446,44.307495,3.000516,2.561826,0.24141,0.034773,0.113279,FAIL
S00707,L0035,T01,707,NEGATIVE,EXPOSED,50.0,82.782564,106.131492,-0.084615,108.607235,92.929314,111.741153,49.162665,2.304335,-0.370638,-0.145831,51.067129,2.641852,3.600806,0.0,0.035576,0.078345,PASS
S00768,L0038,T02,768,NEGATIVE,EXPOSED,50.0,74.656719,95.713742,-0.093507,114.828317,99.065441,104.032562,50.108163,2.400544,0.395985,0.897181,49.545679,4.048509,1.467643,0.190062,0.034466,0.128619,FAIL
S00644,L0032,T01,644,POSITIVE,UNEXPOSED,50.0,98.441951,98.441951,-0.030887,106.613667,96.886116,109.253248,51.087858,2.418502,0.03223,0.704575,49.797404,1.864334,0.746922,0.134785,-0.038452,0.012674,PASS
S00506,L0025,T01,506,NEGATIVE,EXPOSED,50.0,76.804009,98.466678,-0.085944,121.072882,98.799199,106.455202,55.723174,2.468788,0.725487,0.679144,49.051339,3.934984,1.296899,0.103307,0.062189,0.093026,FAIL
S00011,L0000,T01,11,POSITIVE,UNEXPOSED,50.0,97.676489,97.676489,0.055328,88.333157,97.172632,113.225883,59.281971,2.373981,0.882614,-0.545558,48.97721,3.367602,1.728615,0.041784,0.03013,0.058719,FAIL
S00780,L0039,T01,780,POSITIVE,UNEXPOSED,50.0,99.456865,99.456865,-0.025208,109.656246,97.9979,110.621776,52.260064,2.319193,0.758985,-0.904733,50.837959,2.646033,1.566205,0.154097,0.020139,0.039634,PASS
S00071,L0003,T01,71,NEGATIVE,EXPOSED,50.0,84.457504,108.278851,0.022725,100.049043,101.216122,101.406543,58.714109,2.257176,-0.509363,0.97571,53.529685,2.920395,2.283766,0.009221,0.061128,0.054016,FAIL
S00492,L0024,T01,492,POSITIVE,UNEXPOSED,50.0,91.46248,91.46248,0.116269,105.343015,91.838114,109.625693,51.467578,2.425429,-0.114176,0.76049,52.243616,3.491042,1.731946,0.390302,0.03055,0.155668,FAIL
S00421,L0021,T01,421,NEGATIVE,EXPOSED,50.0,80.623987,103.364086,-0.089584,103.313911,98.09385,101.781964,51.721246,2.339058,0.454328,0.154112,50.696954,3.470163,1.958619,0.041259,0.035599,0.072521,FAIL
S00576,L0028,T01,576,POSITIVE,UNEXPOSED,50.0,101.222354,101.222354,-0.09983,95.387096,94.485773,112.616083,43.441835,2.395595,-0.623185,-0.7777,48.899728,4.365766,1.700117,0.19405,0.0,0.169286,FAIL
S00301,L0015,T01,301,POSITIVE,UNEXPOSED,50.0,94.044264,94.044264,0.043437,100.831832,96.293187,107.717123,47.483029,2.36436,-0.097026,0.554727,51.351331,2.561681,1.703979,0.383589,0.014524,0.07209,FAIL
S00036,L0001,T01,36,POSITIVE,UNEXPOSED,50.0,106.120724,106.120724,-0.034101,109.214275,97.92401,108.31478,48.765683,2.447499,0.280112,0.472308,49.472685,2.540376,1.573469,0.06555,0.017561,0.028531,PASS
S00282,L0014,T01,282,POSITIVE,UNEXPOSED,50.0,96.549446,96.549446,-0.135866,107.216713,93.33394,111.297514,44.818033,2.378988,-0.045229,-0.758739,51.175102,4.203036,1.47468,0.425896,0.006469,0.233677,FAIL
S00579,L0028,T01,579,NEGATIVE,EXPOSED,50.0,84.938529,108.895551,-0.044412,84.24066,102.43089,108.667145,40.483437,2.323196,0.962688,-0.425659,50.454496,3.265538,1.933727,0.0,0.0,0.050176,FAIL
S00313,L0015,T02,313,NEGATIVE,EXPOSED,50.0,69.190685,88.706006,-0.046341,114.906723,99.505452,104.870671,47.092893,2.453598,-0.522438,0.056336,48.005271,2.853277,1.728546,0.389788,0.009774,0.092107,FAIL
S00666,L0033,T03,666,POSITIVE,UNEXPOSED,50.0,98.137335,98.137335,-0.017352,102.124619,101.503807,111.204904,46.834544,2.408008,0.318343,0.98661,54.809031,2.240697,1.237306,0.24473,0.000817,0.029097,FAIL
S00795,L0039,T01,795,NEGATIVE,EXPOSED,50.0,78.452363,100.579952,-0.066094,95.991977,92.372071,103.529788,67.196095,2.428567,-0.811205,0.628582,49.964795,3.260562,1.597776,0.032249,0.082155,0.055511,FAIL
S00145,L0007,T02,145,NEGATIVE,EXPOSED,50.0,75.289359,96.52482,0.101786,105.337403,98.697239,107.906367,56.440807,2.356628,-0.775059,0.070167,50.000558,3.438598,2.123313,0.106233,0.042867,0.092394,FAIL
S00745,L0037,T01,745,POSITIVE,UNEXPOSED,50.0,99.641366,99.641366,-0.083256,90.762158,96.731761,107.557705,40.042513,2.359549,-0.729256,0.648004,50.911013,3.876096,1.508422,0.332658,0.019856,0.157811,FAIL
S00198,L0009,T03,198,POSITIVE,UNEXPOSED,50.0,96.807958,96.807958,0.078924,97.211518,97.542557,107.467683,52.850233,2.327848,0.750683,0.036684,52.559393,3.272577,1.635215,0.131815,0.010134,0.062707,FAIL
S00775,L0038,T01,775,POSITIVE,UNEXPOSED,50.0,98.350662,98.350662,-0.010821,92.074669,97.415892,108.541465,58.108675,2.34934,0.119148,-0.117018,48.789573,1.775087,2.435048,0.043668,0.044985,0.024194,PASS
S00148,L0007,T01,148,POSITIVE,UNEXPOSED,50.0,100.059547,100.059547,0.005051,89.410601,102.973239,111.020487,49.268511,2.456505,0.710904,0.364279,49.920983,4.682131,1.221402,0.081395,0.029444,0.138608,FAIL
S00756,L0037,T03,756,POSITIVE,UNEXPOSED,50.0,92.652816,92.652816,0.059235,102.645362,93.459093,105.117699,48.4686,2.36572,0.470449,0.748717,56.284048,2.845389,2.714863,0.407664,0.011546,0.154737,FAIL
S00193,L0009,T02,193,NEGATIVE,EXPOSED,50.0,77.537371,99.406887,0.01479,107.910301,104.722095,103.360203,51.88481,2.363712,-0.451953,-0.635509,51.949207,1.896086,1.170537,0.092674,0.014484,0.01436,PASS
S00174,L0008,T01,174,POSITIVE,UNEXPOSED,50.0,95.065567,95.065567,-0.033,122.863042,96.703475,105.928554,53.759553,2.361425,-0.610481,-0.831692,50.042709,2.655881,2.226866,0.256122,0.079932,0.084652,FAIL
S00719,L0035,T01,719,POSITIVE,UNEXPOSED,50.0,96.673205,96.673205,-0.048267,112.695967,97.968674,110.577792,50.966968,2.329049,0.544862,-0.880662,50.387013,3.065139,1.273754,0.221354,0.033874,0.05899,PASS
S00188,L0009,T01,188,NEGATIVE,EXPOSED,50.0,79.721813,102.207453,0.072692,98.891193,100.04961,104.333234,46.389694,2.293415,0.672024,-0.638732,49.547774,3.180834,1.305309,0.031752,0.007387,0.037291,PASS
S00291,L0014,T01,291,POSITIVE,UNEXPOSED,50.0,101.247609,101.247609,0.060275,106.148097,101.578196,108.000488,52.069935,2.399395,0.515659,-0.055144,47.45242,2.532965,1.455555,0.090803,0.05152,0.030967,PASS
S00453,L0022,T01,453,POSITIVE,UNEXPOSED,50.0,95.450555,95.450555,-0.056553,101.912985,97.438572,106.17859,54.126824,2.375757,0.24823,-0.711058,51.307403,3.122793,2.104909,0.143788,0.044394,0.079122,PASS
S00075,L0003,T01,75,POSITIVE,UNEXPOSED,50.0,95.104786,95.104786,-0.052679,96.64592,99.768875,109.452484,58.341738,2.395394,0.605443,0.199372,47.133713,2.769833,1.067917,0.086425,0.05344,0.030392,PASS
